game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_score,home_team,home_score,location,result,total,overtime,old_game_id,gsis,nfl_detail_id,pfr,pff,espn,ftn,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,away_qb_id,home_qb_id,away_qb_name,home_qb_name,away_coach,home_coach,referee,stadium_id,stadium,winner,home_team_wins,away_team_wins,home_team_losses,away_team_losses,home_team_win_prob,away_team_win_prob,predicted_winner
2024_01_BAL_KC,2024,REG,1,2024-09-05,Thursday,20:20,BAL,,KC,,Home,,,,2024090500,59508,,202409050kan,,401671789,6449.0,7,7,130.0,-155.0,3.0,-118.0,-102.0,47.0,-112.0,-108.0,0,outdoors,grass,,,00-0034796,00-0033873,Lamar Jackson,Patrick Mahomes,John Harbaugh,Andy Reid,,KAN00,GEHA Field at Arrowhead Stadium,0,0,1,1,0,0.23576586051752077,0.7642341394824792,0
2024_01_GB_PHI,2024,REG,1,2024-09-06,Friday,20:15,GB,,PHI,,Neutral,,,,2024090600,59509,,202409060phi,,401671805,6450.0,7,7,110.0,-130.0,2.0,-108.0,-112.0,49.0,-108.0,-112.0,0,outdoors,grass,,,00-0036264,00-0036389,Jordan Love,Jalen Hurts,Matt LaFleur,Nick Sirianni,,SAO00,Arena Corinthians,0,0,1,1,0,0.23576586051752077,0.7642341394824792,0
2024_01_PIT_ATL,2024,REG,1,2024-09-08,Sunday,13:00,PIT,,ATL,,Home,,,,2024090800,59510,,202409080atl,,401671744,6451.0,7,7,142.0,-170.0,3.5,-112.0,-108.0,42.0,-110.0,-110.0,0,closed,fieldturf,,,00-0029263,00-0029604,Russell Wilson,Kirk Cousins,Mike Tomlin,Raheem Morris,,ATL97,Mercedes-Benz Stadium,0,0,1,1,0,0.23576586051752077,0.7642341394824792,0
2024_01_ARI_BUF,2024,REG,1,2024-09-08,Sunday,13:00,ARI,,BUF,,Home,,,,2024090801,59511,,202409080buf,,401671617,6452.0,7,7,245.0,-305.0,6.5,-105.0,-115.0,48.0,-112.0,-108.0,0,outdoors,a_turf,,,00-0035228,00-0034857,Kyler Murray,Josh Allen,Jonathan Gannon,Sean McDermott,,BUF00,New Era Field,0,0,1,1,0,0.23576586051752077,0.7642341394824792,0
2024_01_TEN_CHI,2024,REG,1,2024-09-08,Sunday,13:00,TEN,,CHI,,Home,,,,2024090802,59512,,202409080chi,,401671719,6453.0,7,7,160.0,-192.0,4.0,-112.0,-108.0,44.5,-108.0,-112.0,0,outdoors,grass,,,00-0039152,00-0039918,Will Levis,Caleb Williams,Brian Callahan,Matt Eberflus,,CHI98,Soldier Field,0,0,1,1,0,0.23576586051752077,0.7642341394824792,0
2024_01_NE_CIN,2024,REG,1,2024-09-08,Sunday,13:00,NE,,CIN,,Home,,,,2024090803,59513,,202409080cin,,401671628,6454.0,7,7,300.0,-380.0,8.0,-108.0,-112.0,41.0,-110.0,-110.0,0,outdoors,fieldturf,,,00-0033119,00-0036442,Jacoby Brissett,Joe Burrow,Jerod Mayo,Zac Taylor,,CIN00,Paycor Stadium,0,0,1,1,0,0.23576586051752077,0.7642341394824792,0
2024_01_HOU_IND,2024,REG,1,2024-09-08,Sunday,13:00,HOU,,IND,,Home,,,,2024090804,59514,,202409080clt,,401671861,6455.0,7,7,-148.0,124.0,-3.0,-105.0,-115.0,48.5,-108.0,-112.0,1,closed,fieldturf,,,00-0039163,00-0039164,C.J. Stroud,Anthony Richardson,DeMeco Ryans,Shane Steichen,,IND00,Lucas Oil Stadium,0,0,1,1,0,0.23576586051752077,0.7642341394824792,0
2024_01_JAX_MIA,2024,REG,1,2024-09-08,Sunday,13:00,JAX,,MIA,,Home,,,,2024090805,59515,,202409080mia,,401671849,6456.0,7,7,136.0,-162.0,3.5,-122.0,102.0,49.0,-110.0,-110.0,0,outdoors,grass,,,00-0036971,00-0036212,Trevor Lawrence,Tua Tagovailoa,Doug Pederson,Mike McDaniel,,MIA00,Hard Rock Stadium,0,0,1,1,0,0.23576586051752077,0.7642341394824792,0
2024_01_CAR_NO,2024,REG,1,2024-09-08,Sunday,13:00,CAR,,NO,,Home,,,,2024090806,59516,,202409080nor,,401671734,6457.0,7,7,160.0,-192.0,4.0,-112.0,-108.0,41.5,-112.0,-108.0,1,dome,sportturf,,,00-0039150,00-0031280,Bryce Young,Derek Carr,Dave Canales,Dennis Allen,,NOR00,Mercedes-Benz Superdome,0,0,1,1,0,0.23576586051752077,0.7642341394824792,0
2024_01_MIN_NYG,2024,REG,1,2024-09-08,Sunday,13:00,MIN,,NYG,,Home,,,,2024090807,59517,,202409080nyg,,401671712,6458.0,7,7,-125.0,105.0,-2.0,-108.0,-112.0,41.0,-108.0,-112.0,0,outdoors,fieldturf,,,00-0034869,00-0035710,Sam Darnold,Daniel Jones,Kevin O'Connell,Brian Daboll,,NYC01,MetLife Stadium,0,0,1,1,0,0.23576586051752077,0.7642341394824792,0
2024_01_LV_LAC,2024,REG,1,2024-09-08,Sunday,16:05,LV,,LAC,,Home,,,,2024090808,59518,,202409080sdg,,401671659,6459.0,7,7,130.0,-155.0,3.0,-110.0,-110.0,40.0,-108.0,-112.0,1,dome,matrixturf,,,00-0035289,00-0036355,Gardner Minshew,Justin Herbert,Antonio Pierce,Jim Harbaugh,,LAX01,SoFi Stadium,0,0,1,1,0,0.23576586051752077,0.7642341394824792,0
